1|21|100|100|100|15|100|1|7|-98 123 192 220 240 
1|21|100|100|100|15|1|1|7|-64 102 132 135 306 
1|21|100|100|81|15|1|1|7|-246 307 
1|21|100|100|81|15|20|1|7|-304 
1|21|100|44|61|100|1|1|7|-128 
1|21|100|47|21|61|22|1|7|-153 
1|21|100|47|61|61|10|1|7|-250 
1|21|100|47|61|61|1|1|7|-110 
1|21|100|47|61|61|29|1|7|-97 
1|21|100|47|81|61|1|1|7|-147 
1|21|100|47|81|61|20|1|7|-191 327 
1|21|100|59|61|34|15|1|7|-336 
1|21|100|59|61|34|1|1|7|-325 
1|21|100|59|61|75|1|41|7|-194 
1|21|100|59|61|75|43|1|7|-140 
1|21|100|59|61|75|43|41|7|-165 
1|21|100|59|81|34|13|1|7|-0 
1|21|100|59|81|34|20|1|7|-183 
1|21|100|59|81|34|25|1|7|-127 202 
1|21|100|70|61|41|30|1|7|-270 
1|21|100|88|21|50|28|1|7|-193 
1|21|84|26|67|67|13|1|14|-93 
1|21|84|34|67|86|8|1|14|-173 
1|21|85|42|77|25|1|1|15|-259 
1|21|85|50|62|84|10|1|15|-70 
1|23|82|27|64|100|13|34|13|-90 
1|25|100|100|100|17|17|1|6|-268 329 
1|25|100|100|100|17|1|1|6|-17 216 230 239 265 272 311 
1|25|100|100|100|17|34|1|6|-54 317 
1|25|100|100|100|17|67|1|6|-213 
1|25|100|100|100|21|1|1|5|-53 248 267 282 
1|25|100|100|100|21|34|1|5|-19 
1|25|100|100|100|21|67|1|5|-84 188 
1|25|100|50|50|75|15|1|6|-117 
1|25|100|61|50|41|15|1|6|-58 72 
1|25|100|61|75|41|13|1|6|-276 
1|25|100|61|75|41|1|1|6|-81 88 284 
1|25|100|63|34|50|10|1|5|-210 
1|25|100|63|34|50|20|1|5|-82 
1|25|100|63|67|50|1|1|5|-94 174 
1|25|100|63|67|50|20|1|5|-32 
1|25|100|63|67|50|25|1|5|-73 263 
1|25|100|67|50|100|29|1|6|-48 146 
1|25|100|84|1|67|1|1|5|-196 
1|25|100|84|34|67|1|1|5|-41 
1|25|100|84|34|67|20|1|5|-197 
1|25|74|39|61|37|1|1|17|-124 258 
1|25|78|32|67|72|1|34|11|-10 
1|25|78|40|34|58|9|1|11|-92 
1|25|78|56|45|81|8|1|11|-346 
1|25|78|62|56|23|15|1|11|-199 
1|25|81|41|61|31|13|23|12|-252 
1|25|81|43|50|58|1|1|12|-180 
1|25|81|55|81|19|1|1|12|-323 
1|25|89|56|89|21|1|1|11|-134 178 
1|28|72|30|58|46|17|1|16|-156 
1|28|72|49|58|28|17|1|16|-21 
1|29|75|34|38|84|40|1|10|-71 
1|29|88|56|88|23|1|1|10|-65 69 75 
1|34|100|100|100|25|17|1|4|-167 
1|34|100|100|100|25|1|1|4|-9 44 60 85 136 175 185 236 
1|34|100|100|100|25|34|1|4|-7 39 100 113 138 143 171 
1|34|100|100|100|25|50|1|4|-109 
1|34|100|100|1|100|1|1|4|-181 
1|34|100|67|50|67|13|1|4|-324 
1|34|100|67|50|67|1|1|4|-61 63 
1|34|100|67|50|67|20|1|4|-245 
1|34|100|67|50|67|38|1|4|-169 
1|34|67|45|67|50|20|1|8|-209 
1|34|67|67|50|34|17|1|8|-207 
1|34|72|43|72|43|25|34|9|-179 
1|34|72|61|43|61|8|1|9|-281 
1|34|73|52|46|100|12|45|13|-195 
1|34|84|58|67|29|1|1|8|-249 
1|34|86|57|29|25|39|1|9|-16 
1|34|86|57|86|25|1|1|9|-278 
1|36|56|63|34|13|1|1|20|-5 221 
1|38|61|61|50|21|16|1|12|-332 
1|38|67|40|56|58|1|23|11|-47 
1|41|59|41|50|72|12|34|14|-206 
1|41|61|44|1|100|20|1|7|-20 
1|41|61|44|61|100|1|1|7|-46 
1|41|61|47|41|61|56|1|7|-232 
1|41|61|47|61|61|15|1|7|-96 
1|41|61|47|61|61|20|50|7|-74 
1|41|61|47|61|61|25|50|7|-326 
1|41|61|59|1|75|1|50|7|-89 
1|41|61|59|41|75|12|1|7|-163 
1|41|61|59|41|75|9|50|7|-91 
1|41|61|59|61|34|15|1|7|-274 
1|41|61|59|61|34|1|1|7|-57 
1|41|61|59|61|34|20|1|7|-226 
1|41|61|70|41|41|1|1|7|-2 
1|41|81|44|21|100|1|34|7|-122 
1|41|81|47|61|61|1|1|7|-201 
1|43|63|48|63|43|17|1|10|-18 
1|4|100|31|79|37|1|79|40|-150 
1|50|100|100|100|34|100|1|3|-118 
1|50|100|100|100|34|1|1|3|-12 
1|50|100|100|100|34|34|1|3|-78 148 260 
1|50|100|100|100|34|50|1|3|-182 
1|50|100|100|1|34|25|1|3|-4 
1|50|100|75|1|100|20|1|3|-11 
1|50|100|75|1|100|25|1|3|-43 
1|50|100|75|1|100|40|1|3|-321 
1|50|34|56|1|100|50|1|5|-187 
1|50|34|56|34|100|1|1|5|-154 
1|50|34|56|34|100|29|100|5|-168 
1|50|43|37|15|100|1|41|9|-38 
1|50|45|37|23|84|22|1|11|-130 
1|50|50|50|50|75|1|100|6|-176 
1|50|50|61|50|41|1|1|6|-27 
1|50|58|45|43|81|40|1|9|-31 
1|50|67|100|67|21|1|50|5|-86 
1|50|67|63|34|50|1|1|5|-151 
1|50|67|63|34|50|20|50|5|-295 
1|50|67|84|1|67|34|67|5|-29 
1|50|75|50|25|75|34|1|6|-105 
1|50|75|50|50|75|1|1|6|-137 
1|50|75|50|50|75|1|41|6|-59 
1|50|75|50|50|75|29|1|6|-186 
1|50|75|61|25|41|34|81|6|-159 
1|50|75|61|75|41|40|1|6|-33 
1|58|25|50|25|81|50|34|10|-320 
1|5|100|100|100|4|34|1|31|-340 
1|61|21|59|1|75|10|50|7|-101 
1|67|1|67|1|67|20|100|4|-341 
1|67|50|100|1|100|29|1|4|-13 149 
1|67|50|100|50|25|13|67|4|-121 
1|67|50|67|1|67|15|1|4|-68 
1|67|50|67|1|67|20|1|4|-299 
1|67|50|67|50|67|20|1|4|-52 
1|6|100|100|100|4|1|1|30|-291 338 
1|6|100|100|70|4|1|1|25|-114 
1|6|100|100|71|4|1|1|26|-55 
1|6|100|100|75|4|1|1|26|-286 
1|6|100|100|83|4|1|1|25|-116 
1|6|100|17|52|41|19|1|27|-158 
1|6|100|24|70|31|1|17|28|-342 
1|6|100|25|52|75|1|1|27|-162 
1|6|100|37|96|12|1|1|27|-334 
1|75|25|67|1|100|1|67|6|-107 
1|75|25|75|1|50|15|50|6|-77 
1|75|50|50|25|75|1|50|6|-347 
1|7|100|25|86|41|1|27|22|-214 
1|8|100|100|100|6|100|1|20|-296 
1|8|100|100|100|6|1|1|20|-37 
1|8|100|100|62|6|1|1|20|-227 
1|8|100|100|77|6|1|1|19|-238 
1|8|100|21|67|82|17|16|20|-80 
1|8|100|27|89|89|20|36|19|-115 
1|8|100|30|84|24|1|1|20|-255 
1|8|100|32|84|78|34|1|20|-305 
1|8|100|34|84|27|1|23|20|-166 218 228 
1|8|100|42|62|75|18|1|20|-120 
1|8|100|44|83|37|1|1|19|-198 
1|8|100|48|78|86|1|34|20|-157 
1|8|100|56|50|100|15|1|20|-254 
1|8|100|56|50|100|1|1|20|-200 
1|8|100|58|73|72|31|1|20|-172 
1|8|100|66|74|50|1|23|21|-308 
1|9|100|100|100|6|1|1|17|-106 
1|9|100|31|94|29|20|1|17|-253 
1|9|100|33|88|46|15|38|18|-247 
1|9|100|38|87|21|20|1|17|-129 
1|9|100|38|88|19|1|1|18|-155 
1|9|100|38|94|19|1|1|18|-229 
1|9|100|54|94|13|1|1|17|-125 
34|50|50|35|1|72|1|1|12|-152 
